temperature_c,humidity_pct,aqi,comfortable
1.965322085539457,62.338261111766435,196.50037126594594,1
2.696930896903761,48.1471822700529,233.6228073617243,0
-30.486487251860414,67.71303258145622,97.57986070374119,0
-65.99368150616787,44.96026341128786,62.1020754539724,1
-13.226739399792892,4.256380311038866,12.761362085677519,0
-42.1039925334612,22.616670485102063,365.75445192771656,0
-16.8912763157973,99.26242366047103,234.0950570894595,0
40.94239952486159,34.586383769866494,469.6766247984892,0
-39.5878668375057,32.47657377447294,88.40802484548333,0
-62.42064358042142,15.279204901917431,121.99171484200482,1
-33.42009403714045,98.71437221189596,319.3629732673127,0
-31.83281149033113,23.045932159259873,27.298842815344003,0
16.049146914496358,64.68265672538533,251.70662700957308,1
2.414179804366184,4.204745815219535,61.790758705738135,0
31.906767183833754,6.647233006335518,80.69872712824389,0
16.36076024256038,71.67516973200185,256.04993667142105,0
-17.16970801279083,63.51681628467243,284.53540465620847,1
35.8226500065845,68.01623956206554,106.0173724590115,0
-48.29352041199849,23.097040714627205,135.61930793405557,0
-67.04743049259814,98.48889825222408,142.0537938168987,0
-58.29377809916657,55.83751621582456,70.90491399871412,0
23.906715577538538,96.95481722686885,482.8604260873525,0
-9.95596006731964,16.41705529753802,346.0999654294095,1
-49.03466872563177,40.50995098412798,55.4209157135922,0
-4.86417923656274,33.56855189884618,178.58009096090905,0
-50.19942664728811,75.50749267058625,86.30139780000334,0
20.521648760105684,74.75714361050912,117.1930666624591,1
-11.999684175376009,48.65437933197033,469.7388880650237,0
-20.467240607457278,1.614800421733631,68.37647664767238,0
-30.80342841077605,17.520570917994448,439.90586484169575,0
11.9367371054555,5.026566710966385,420.9175174260561,0
-22.964360628059246,84.70145692491788,371.8341259523919,0
-58.60551048890687,28.97715672977671,248.36101196044257,0
-54.65923272433301,11.792263690067317,129.18382738533973,0
55.04669639143689,35.417236528159115,415.4899328464192,1
48.115489791988914,7.72893161663627,417.03748281965784,0
20.961927395397442,97.8857134898997,262.65799767306237,1
-35.43690501026246,31.500790134779898,23.806693208084095,0
55.99292905520411,93.30666988898034,96.48059026816568,0
31.2376175155533,68.27286908605255,28.04172975300867,0
23.19572459066943,56.610698742399336,89.91900898856537,1
-11.583004721307473,47.549699712245676,254.21064038720513,0
-34.608596960129326,68.73801068033877,427.08672805408133,0
-57.46917492004509,68.62753335461684,326.6184162356127,0
47.338311550699416,1.0521060760764422,300.4514847616805,0
-10.74908232163056,90.77837455283392,373.9767710475475,0
-43.69276257662006,36.79634204376524,319.95573727925887,0
-30.225638860415174,35.32731215429955,221.71363222728368,0
5.298543962446476,40.659054388299424,407.6817226315516,0
-47.01953821789988,68.5282805308934,155.0922352267134,0
41.35985693200882,37.6017736049687,464.0574536409643,0
28.607538878577312,37.383106192720284,58.095291258649816,1
23.53018427362178,6.3464879628443605,318.8399464321448,1
-13.827904829236516,41.66416644269283,250.25817652006833,0
11.550149291317615,14.947847704375384,212.88082833833272,1
5.932735958655625,85.55892540597803,214.8581898974568,1
14.4800582021266,33.45110831972866,21.103762019523632,0
-59.02223825181442,96.08673980616703,375.7569024314059,0
-15.945037717820748,68.45280025669821,176.17354008103248,0
-64.59015739795397,75.61515348273237,238.3181784866885,0
-5.781193498212539,94.77511814027457,423.7970434852623,0
-27.11804239673791,23.893476581666505,288.55425054018355,1
-51.2118554474139,56.729096969226724,425.7182975785832,0
-56.557614196068286,4.07258044945622,68.53969728137993,0
6.393794383102565,10.07586879556942,140.90877484725263,0
-47.822914090204804,36.65869199687879,113.96620721556428,0
50.26561538898363,68.25018506249403,443.16714036212693,0
5.537948161051346,83.16936024055344,390.77859757357515,1
-24.90692541047118,25.640420247347283,417.05042845044903,1
6.819013892584178,74.90772136376071,284.34178006005504,0
-67.03549676613933,22.429115744804996,110.37445588944334,0
54.612697721387896,0.6055606116331047,188.49918716854586,0
-7.300553197422969,5.44130249557343,275.1504365905507,0
31.75557954253721,58.555862280572136,9.489288602510193,1
-59.245100010082986,49.71475460943137,319.8211338709849,0
-6.734416991039155,27.042522792943224,427.4347484521081,0
-6.208090733912281,0.6547858602826584,162.81766270676306,0
51.91743914674777,56.80103492534012,339.8947710389586,1
4.324646808889799,81.76066368296516,241.78164445757128,0
-8.446377862596005,6.854487792337849,1.9887459837450439,0
-35.29316379805383,73.64744573938076,141.99609645795547,0
-26.896030345468215,63.45426019640678,263.93012691293336,1
-2.312587678700088,47.935477220113484,362.45423918730074,0
-12.941510160343931,4.834135497605219,201.01688368704907,0
-67.19042961555705,92.35714163922957,93.12269775901444,0
37.417950145266516,47.744098892674266,30.5248604081651,1
46.500900339169675,39.96069608812041,357.3460500503104,1
-51.7676184301806,86.14754020877349,182.52067020660385,0
2.024698660076422,84.55782289837379,323.5521019480536,0
-55.88515365239234,72.72609530000238,110.87591929539425,1
17.39121209517552,82.93599829000084,377.3427685771248,0
-33.439608100928915,12.432848098294059,172.19308284992357,0
15.72494250994723,76.09155550803418,26.184340071795265,0
24.50929985729474,32.80340829841278,255.11674985742445,0
29.92417394929541,86.74947934682777,365.72332363795164,0
-55.99367702573345,37.02314659868592,466.24857897293475,0
49.08153986788903,5.430395212007544,485.42889046573976,0
-40.07218118366549,41.43802367703656,228.2098035828773,0
-65.13636769709663,75.67770350763612,305.93667853771774,0
2.130821020892837,50.093206097939735,278.61046371887403,1
-21.78010309788296,76.36339118089683,266.770794019285,0
37.87266660721371,3.5273740866107017,57.26955760353425,0
35.07269136835924,17.7164203601029,335.4325226262905,0
-28.771943933047005,56.360793104279395,482.6351241782758,0
53.87692135906685,38.53137538476316,63.40144430080641,0
-32.18068104178458,68.01757436701998,155.92725395847455,0
-3.04257319987711,96.2554233120422,38.52495777768028,0
-36.72453822621164,65.98619607005139,201.39144871724085,0
51.68566410636523,41.736289488259985,240.83605802224795,1
-48.600983714337644,54.23640184433407,179.00904558464342,0
-64.16161947899724,91.28264816961705,238.29107208950566,0
-13.437382199605068,67.2989246662213,401.48343332510785,0
59.00882332725882,80.31794977545277,106.96179663283722,0
45.91804461313881,30.15184091015335,378.985847585472,0
27.319042529403397,74.43211568382725,396.64399876363274,0
45.80302381420823,13.943136933986178,290.56656553519093,0
46.14806316072222,74.97756164052176,157.66059377595792,0
-2.5484131497616227,88.15585928024244,468.2504161762997,0
-28.92922326199691,90.02324670534217,181.95177804555095,0
30.36161617442844,11.659006105264769,24.960592457680175,0
16.015964211808942,82.98820525737342,68.04392599185877,0
-21.424495246417692,10.993652276803667,445.7950028222073,0
-57.71933315200302,47.839695328276285,74.98824059919879,1
27.08264947537338,68.25215296861651,223.69707080038077,1
-35.88013293002759,48.42491115117492,345.98578041073245,1
51.7857095693913,33.990960221014724,286.8223504618356,1
-38.673825249260986,68.38211574958552,326.68585010739014,0
-54.04146878650682,66.0878775106894,174.40733226308802,0
38.0446473762378,58.28926551655671,331.11806921932236,1
-50.073038838815776,52.84286647767319,4.542787508726553,0
-46.69511993949392,70.57398991223381,131.62511823179634,0
7.9197628977096555,40.30370567011515,61.79992175307514,0
43.69306530887038,6.876824774233836,227.63148862658105,0
-44.46349345710548,53.745451019122356,72.9115411802953,0
-29.65792252298768,72.34555522438366,273.68553583579825,0
31.062628971353085,29.915990761606682,90.33252062964603,1
56.33743538792576,14.075113813593232,207.13233745188393,1
-4.9036457936955,91.1841194162119,37.11075699646521,0
-51.2933246683374,86.37496647461958,219.9901353312609,0
-68.18828259793379,61.843421929131914,403.99163962003337,0
-40.14471610014881,78.66071537040762,158.45062952617178,0
-52.863111687752266,96.88053147744216,353.15836815245456,0
18.09562756967147,56.92589807268408,212.9930466208525,1
-54.16177439829095,24.418168460033986,117.10591581732355,0
-4.17710888931771,63.88119905326213,151.73929985090567,0
20.254116633575244,91.45936761004538,151.28913326719868,0
5.545159198717307,69.014820139848,371.189454005667,1
-44.02916528419251,2.624039114940313,100.4679805477432,0
34.536188403694155,91.71326038625158,488.8857649997848,0
23.002926850054216,75.3675255253968,343.74213109004904,0
26.06792050902043,40.1831013397398,200.57721632259594,1
-52.962492297549275,98.74918893490658,499.00200489771225,0
-53.9120055254552,72.1679332835547,108.08577406759396,0
50.58313163084599,82.54410818356916,381.45560734653134,1
-18.314834802757716,94.31665592498368,135.46844879173275,1
-30.876670068477832,3.9578464721066076,271.7822256564199,0
-6.484074104300667,77.44198440366786,27.21068428790452,0
16.172347659265714,38.6346435357802,423.2295681511885,1
54.23102341610609,86.90750128987747,183.07595105219227,0
-32.76199050533285,87.88958559332329,292.24319543038797,0
50.22509581056352,82.86184705026926,463.6419158506066,0
-66.76826611978667,77.92005856527935,15.123362692076036,0
2.1757455024872083,79.42828346249328,484.008718417684,0
12.416764518541065,29.655250072160754,262.58967445100717,1
-56.23333751240207,40.65282061263908,390.37328696406,0
-51.755852381691355,11.505489070306096,236.52238280292454,0
-15.515138488880503,83.05915218616141,407.9538888334886,0
55.610148578613625,64.60064758246587,440.27941380739236,0
7.485531920468468,61.27167151166185,190.8370279366186,0
51.29301880802746,24.60780391065478,361.3161153112323,0
34.5669190296862,61.50360840515901,499.30900396970435,0
-9.240391797812103,45.455172518115404,378.56583779721916,0
32.01924840278437,99.52688066656168,478.4399137722815,0
-67.68121808299159,86.30682727374378,368.3086150171888,0
-55.81128042045446,52.598288190655715,164.94346873071802,0
37.825719934755725,80.84555672986752,413.57583742926937,0
33.58622148227103,16.45050008583383,333.17038235977765,0
-39.75670354436362,10.140049912660153,16.53398672561113,0
-0.9999532221230467,63.0650799675364,86.21702255578207,0
8.78205669100142,72.67858279388926,130.63650393006816,1
42.806063990881455,5.305643931946791,371.78190358596663,0
8.403930454034336,20.09633511978204,398.56632964826736,0
-16.365695994421557,53.726797692247374,413.44271835524177,1
-21.356074357066248,6.2816599588824795,33.607368767961496,0
-14.635328771443715,42.40528362836997,36.07834073605459,0
14.751033325396643,48.2079779458301,149.7216088942283,0
42.773782127802235,92.18097321383425,340.62169888595446,0
-10.993405330081034,31.56764963958807,421.0924544433451,1
-37.78085681632344,16.866847343503444,434.68783355209894,0
-39.23389281031445,0.7508258718974425,103.75765739306947,0
26.981856431648033,12.160810604364848,383.7076405917073,0
36.15393924510835,75.08659988211578,320.3874663748146,0
-56.31384961896376,44.49218824661466,463.3650095847259,0
-61.34734859582684,19.87250427365652,386.4305219282213,0
7.276376288338733,93.30276943220672,264.31064208650065,0
-50.99747825494922,78.75383184387242,391.59714141270797,0
37.206344759324374,11.436469134984806,154.13884734176935,0
-29.656492389870323,26.89573548933495,393.072619701268,0
-51.29664871375146,84.94414825262957,390.58423738123304,0
49.72616142336853,69.24316677974201,427.60429520043124,0
-48.48087604441384,94.55452142623713,121.1980268545299,0
-32.98638929606838,7.6249438069640245,424.5004199359491,0
-50.030258625032374,77.54112229187301,84.52510924718592,0
-54.986291723503854,7.641141584356448,385.949804328431,0
-67.2507578762628,33.66619356921827,464.9587445814392,0
-62.79859680864619,75.0668768175326,17.89905730698199,1
-47.29660877833915,71.10099742526289,313.006323537832,0
-63.0603487584672,0.21178231402433356,329.7958612780816,0
6.848696094426259,20.19429328506046,407.5714512848411,0
18.492888483935833,77.85736765535613,51.41169953476682,1
-18.82804061183633,12.614751261472158,454.7153397393607,0
-28.661157396233577,32.63789059596004,496.8935598796149,0
-4.411589187110088,18.3889506896323,336.0526364131756,0
43.75064249049911,11.145453541064597,214.96649158498516,0
40.64711148688678,83.66257453230115,317.50769708033386,0
-64.34824193833705,6.134174485183507,27.353058181853573,0
-46.40520675245187,53.604994832292405,376.5170831111511,0
-39.22316675642852,69.26705117092412,34.98329540967193,0
-37.57961514181246,5.759021865438829,161.29549923613462,0
4.260244726560453,63.34267706481146,69.69936143053201,0
-15.885884658585004,33.406551524113304,363.02062732829745,0
-63.596964409412784,83.35452237740951,297.2141300491643,0
-21.430162000255695,79.76596222179056,349.6019053275556,0
-1.912116666707161,79.39050372166463,32.28306537858355,0
-56.78265262251692,39.866348416205845,185.20316838609497,0
38.34961199251276,82.25481897504123,203.08483310825036,0
-63.24495735953645,62.998200401102565,301.1992652178009,0
50.229442972348075,37.868356530152425,51.16535035706882,1
-57.11529159461619,8.066995545541843,323.6184896279326,0
39.664743707707856,6.6818912678737625,197.34928721758476,0
47.34490871059022,25.140163443838215,452.95998176581037,0
57.34418847625705,29.95846445046674,224.90456991947033,0
34.26336443556716,92.75282914471441,51.03578682215365,0
31.332080300272757,99.993805386901,51.70101058864612,0
13.522825879421196,14.36738474501803,127.14778653410896,0
31.26952609515677,94.27682399627203,119.90581471512196,1
-52.50821290629088,70.65400116852503,398.34310192310227,0
-0.31115532680715097,49.86081683665247,361.1942748585972,1
-3.15102687524612,95.46866393489043,38.336359856283586,0
41.48437873593248,71.36931823213004,425.71702497829295,0
-9.836082472842937,59.3654522119076,48.06502238421761,0
-19.93836550695405,20.952676401975122,392.81390673037384,0
13.143225260824313,24.44439518707898,55.80854805107466,0
-35.35976872489001,91.15017360662455,188.1791720085781,0
-51.83010657598561,21.503878119458577,375.4653111663944,0
-7.875954376913046,3.230601429465796,126.81749540861725,0
-15.804382082664949,26.62270978845458,56.66497078373117,0
-39.76590773124642,48.055571961223144,393.5976332500817,0
-22.22346468503336,38.19647607321581,345.487785863334,0
-22.368981522587838,93.58029986100561,445.6339664124336,0
-27.42557662636909,41.85740444405015,320.7762646900297,1
-20.669669635499233,88.90526876648156,36.975359973217216,0
19.1466349092729,59.46629339892705,319.3173335118961,0
-31.406058305732913,52.41246724118525,411.2535359152517,0
53.351530472994256,16.019563265439306,41.83927252668301,0
49.125242539963125,27.103191378022263,67.84665126768836,0
-7.481644320989785,86.71667768190277,338.7836284931924,0
-27.31304334939046,77.9957211482774,395.66523886250445,0
-0.3934773220995913,44.742336444908126,176.5755396868518,1
40.31286354057119,90.902215426829,367.63080059338273,1
14.836354272813265,81.91787030868537,83.68411627182981,1
34.57093763312007,11.208433312900468,222.00265704486262,0
-0.7461041114537759,60.593049380230305,373.98702940892923,1
12.279291804790697,79.8843206740809,99.49307687787845,1
-32.53977015627998,80.83441279341744,174.4481727536874,0
25.536111100337802,9.134117791012631,314.5329160003367,0
-43.68740289365662,22.461116953036143,172.99760414364894,0
20.32375674640477,41.30393168089177,437.079135607381,1
41.89347888236623,25.163109444119314,478.363057594645,0
-52.82663115079929,10.893814669799529,321.1447557583048,0
9.869366270449573,62.88004296609616,391.20011959646587,0
-57.6375527301085,50.74734515377297,453.3482490429248,1
24.343031675285495,15.498975429855388,350.9296687998624,1
-59.01588155294237,58.63819962770768,386.6570887168307,0
51.67217695108138,6.2014953406464235,40.10960063076558,0
-52.13696909508572,38.304105927331086,411.8813426295222,0
54.65443196818045,79.25179635403869,137.28230468347985,0
34.11494289106257,89.00496365652025,35.402262068702065,1
7.178660580626034,24.523463279955738,294.73576090076034,0
31.741133601841096,85.95087989892136,113.39348484423262,1
33.364929067801164,89.17577801275954,39.92343039604279,0
52.983518166252935,60.68823046039395,304.7807177138306,0
-37.060164000905665,98.217789762478,49.27616255345318,0
6.709866396580193,24.61758223928069,443.6137648200292,0
-57.643604316627844,6.897423210229359,484.636241571791,0
10.101541003135768,84.34431518835565,369.09616517582054,0
-47.73213046793745,49.09306591995543,143.83162089901825,0
3.443579491417441,34.64538791018218,281.2705263653671,0
4.415966824400462,5.523283149090108,15.692843576649407,0
-9.421930112440446,6.462447882104849,310.699758451795,0
-2.057869183294038,9.07164506818926,131.92038109837512,0
29.31004070085643,18.364252055565377,227.51214094980315,0
33.901813146568664,97.0400924223556,89.43403473060913,0
-6.020081975194214,28.140414206215002,493.2758325591938,0
7.947147397939598,81.70473004522646,103.71227944782574,0
51.060710639713236,1.9413780399442082,208.46755419146805,0
-54.43463349485403,32.18150610982008,127.30036492328884,0
-54.77653643298564,90.61924329860446,270.7938045708462,0
-58.59782845160011,18.50407828814874,452.6710836325799,0
15.522227055268617,28.402352041347612,81.69423195422293,0
-15.58092089725067,82.65148817130485,70.40644047804318,0
30.66178409843962,12.139168645207265,37.03256853669562,0
17.26008373011704,5.318319077238421,294.67565366881604,0
-26.627091417329037,96.59767549872443,301.03848994518756,0
46.78765115699965,40.4791758687176,410.6951881596849,1
29.1291791191848,65.78712697781152,417.9806655420089,1
-34.83045768167716,12.711591140135148,50.971226168762925,0
-22.65503768963298,22.01773978668633,455.2626752724391,0
-29.122802573445824,45.99807581599239,414.6915532413867,0
-49.510485678750044,67.51532174287776,323.6235364585009,0
-50.78816156951508,29.324791112659142,173.53005506018653,0
51.696570238846725,88.46337510400419,372.7930089107174,0
-13.072475164162077,78.11440036232541,310.3368594821755,1
-20.168423038936723,55.15578908585388,176.52322374680202,0
24.85914212805913,45.921118343964764,6.627857439829632,1
1.8890984828769908,61.9542542742509,296.2304883163544,1
51.69819828900009,73.16631664470452,288.2455022435228,0
31.439194208220982,13.495029529071989,77.28898833490916,1
-7.681956663809755,85.26413625608855,453.1630781994766,0
-21.07326844749259,48.94027836577452,79.63820272202854,1
58.262100840161864,93.53439898095516,143.54807419338715,0
23.30883068047365,95.55423961141153,185.99402226178384,0
53.65530580049935,3.071682101808515,341.48282760641604,1
-54.597784961784626,38.448097576889694,40.82006292945317,0
40.56937829480174,52.62234132462653,351.1872187246729,0
12.819604918856983,53.95954881273708,207.23888216415713,1
-54.150181816435364,82.2393366847009,91.47312762384242,0
6.473539995998689,14.11039874287685,56.04023359366833,0
19.192527463708345,62.24826896949228,206.16800128132644,0
-68.40065083448164,94.25969878452626,222.99138751353564,0
-10.938664960572948,99.66911938042865,68.65076668530662,0
37.30193645552175,1.0085540979743568,241.23291297632932,0
-31.603326705268316,97.25672828984422,251.21930155000217,0
-10.388749366188355,12.22100277802961,490.5052588947026,0
-12.499163481173884,53.695053771936216,356.65215157505634,0
-30.749439112476093,24.636980928343966,6.084472076408442,1
49.397446417022046,60.639103739403325,238.43409988936915,0
31.568224606097065,3.702659170039768,10.79491589825482,0
-55.62350657050563,23.83326806727939,255.60648711906197,1
59.6145055188845,30.05756331989723,168.9685520318041,1
44.29600316000688,91.56071820796838,451.75339352980006,0
-33.091903077674935,58.36295468484622,246.64449770262243,0
38.79655535592197,70.82097223597236,424.9521310076896,0
-56.16546085672023,67.60151833170703,291.93621226061157,0
59.88361496165103,39.22883365991828,198.25659269933848,1
16.539015693849795,1.4021068562085626,114.85348490208902,1
14.516252022643608,10.702076326620091,91.57854799918869,0
-58.24270549206274,45.88084844037,397.2731481007606,0
46.61434185656128,94.12947788679003,441.4932785406124,0
-66.23006458341898,24.875780743354113,162.04253501380427,0
-38.69235245465089,69.8318719618454,247.30626211910624,0
-51.40715622833745,82.6595843101357,143.75080475857104,0
30.979832289988412,90.678528418276,227.64720058377608,0
-44.233450462323276,29.348641200770096,434.74568655577616,0
48.382969527015085,93.12831745607538,68.98727750079048,0
15.31497511257372,60.79822605381794,145.74301341417862,1
-65.2988476356895,50.84067841177738,347.6357852247263,0
-69.29412156326894,77.83926318608847,155.31289029233002,0
-63.28447078812814,23.87126133614652,40.57808621383513,0
8.7702730942046,81.2580231540964,187.2026405920134,0
34.192635411723984,64.99626944417365,338.1960001304927,0
-38.9881333184395,79.93661288453502,492.00246730066937,0
40.42314957999948,85.5722195049459,446.0714974883458,0
-62.55984778007615,61.73474430237816,280.9389178066803,0
34.12530097341791,3.673510800846924,388.6665667544151,0
50.61340592239645,29.77476601316654,285.69408772141054,1
30.374091883569474,87.8019744961586,246.9485430017228,0
20.755701917222837,62.695651096069746,85.31630182107986,1
38.9374284251998,89.00563626205769,146.08475872982507,0
-64.78033105888136,38.45285020492878,226.05344527404048,0
-43.7683256065228,50.47274558073246,492.80182298522675,0
-53.7599216902664,86.25924421709139,304.2811934492472,0
-4.410971274911751,76.20313577583629,472.439365549046,0
26.874456682749788,37.75011312872688,129.34146119362205,1
11.90153979493183,2.2630286041455228,34.48562866030663,0
40.647042969051554,88.03395631577052,489.1875383060402,0
-49.82231098265819,78.63568464828194,164.81214459111777,0
25.500741951571005,44.916083071646426,267.6530595698229,0
-44.90460618704247,54.62404871401861,35.57147234109631,0
-34.80136232868597,20.431201713405468,430.1957717548102,0
22.287610646569508,41.210108983586856,0.3400446473378338,1
57.42662203682863,16.319542701145384,453.0059468348115,0
9.500668777019046,21.056957359083594,82.68543203866236,0
-62.914959051131575,84.63694933234275,91.73913931942762,0
10.120166090579266,36.247237777816935,412.89972577847317,1
-64.49442829457828,81.47233229263612,193.11521152960114,0
44.93894247768623,47.38998640477783,128.00891274765053,1
22.245177063080693,7.077777590577183,298.2205180345485,0
-47.49337996507458,36.15271886062011,127.20573913738714,0
-58.07626924285425,15.827345461101494,143.27370211833392,1
-46.140680245558535,69.35764146263426,22.775166980494475,0
57.40353334204502,91.13940468174694,269.70563982968736,0
-10.387116480396323,76.30755641133439,64.70955285528545,0
31.930523284383035,77.84376086460458,418.56068896711656,0
12.733084474010992,86.18665466937664,375.5100675910324,0
4.4137094946228554,77.66646507819148,142.7296373496301,0
-51.13306689354354,56.85732524066918,266.8892886741912,0
52.98317896255236,71.42762894600024,288.688445756789,0
-30.82545777308667,41.595475389599265,333.2258475418868,0
5.142238054980482,7.078797589879349,209.46038120919957,0
20.970872796578593,70.55797953447873,326.2660857378824,1
14.400310181890156,72.16609640901432,84.69483249312898,0
52.277273260417395,22.372259042900566,235.50936578282716,0
-50.70293131039246,95.39415638253055,47.00313357782332,1
-3.9141440018975313,5.25114326394932,470.5349023327647,0
-17.475529203700425,73.59590482778835,200.7046841432237,0
-8.358065167259644,96.84783886273254,308.72075008199715,0
-54.5017215942932,30.914977769998043,244.90817107714514,0
-52.56770071654051,91.24654181083804,13.408782170942379,0
-33.850179048436544,82.64362532304692,31.35674893778434,0
-30.38840151109193,74.41094652712344,132.27812378911557,0
-14.372582221424503,95.3791567807862,337.4675296810136,0
9.428381114761676,65.40570748084019,320.7173366378749,0
12.50178526437419,49.488065236573306,93.97249562111426,1
-16.464583443875867,67.56810218020655,244.30660653912105,0
-16.858195774269376,41.18237925774374,183.53060853134235,0
-41.70829152939494,32.48871734128852,284.27213682776534,1
6.479812293171072,8.224562503152743,167.34316064079468,0
-28.784681528759076,37.80085784103957,448.0990504219553,0
-65.31222154394271,80.31950584856857,236.20929618602275,0
-15.60799425960815,94.54357882565473,213.28891850340975,0
-8.362752238277858,97.51517175730426,351.66314708390126,1
-40.672927133452575,20.652587096001497,390.34387020927335,0
4.419531305875038,57.14317619759536,218.7763550962285,0
3.5503470561497217,57.574815836751014,54.48009853914726,0
21.26028354434828,17.604754455533687,42.54450736784854,1
14.233302686157305,58.16282027694392,163.43714378443235,0
14.816297347734103,36.27628403177876,366.29113805899794,1
-28.892160262874395,94.24064359661544,326.81939191717055,0
32.366188858174,25.52022002257164,143.8676771911763,0
1.388769867958326,83.49611955083493,2.196687815904208,0
-13.915634626614287,89.68556283127211,321.3362998952966,0
11.381622522337423,73.58722555328657,282.2001719982172,0
-23.114546521466945,21.467727788946412,386.2445957426459,0
-3.343898201121429,26.036906836646867,343.0829155668423,0
25.77173950268864,97.11178654697422,123.4501369674172,1
45.232375274082,7.582906612114382,366.4496850169914,0
49.73743564837491,11.708590720412603,243.1905435699856,0
-4.527719726197103,97.85697343780232,287.38837601069974,0
-2.3642350837260184,77.68947741907199,178.49659378366562,0
33.98315339929874,74.63838510602108,395.29466709057505,0
-29.121410073253838,16.020776114570033,98.04380308384769,1
38.85970710485891,48.893883152641905,102.26969205707015,0
-5.761585952734954,84.07626024845618,118.71304283415462,0
-54.938625836415106,32.88707012092227,394.7760936754646,0
-60.632310880517316,19.27651324144105,364.0519392809418,0
39.4591174351302,1.0945317768133012,134.79380868101666,0
-62.776170802105874,62.2542484860761,71.94230614638525,0
-33.52051330262473,29.38103102817945,14.094849584925795,1
-26.563094734799044,86.36724268785406,341.91226151250146,0
-47.510722125092805,28.351808675954025,269.43654325935614,1
-29.193861925741402,15.157581218450334,351.1571783114704,0
26.550033674261137,96.0447512004318,354.12754976550605,0
-68.0912303371908,96.47770122545096,422.3880185177498,0
37.53254518768924,68.502382835274,207.98316447570625,0
41.35124306469256,92.83857025962712,413.6370801207738,0
-21.605995485098738,16.18335812487828,217.88374603186105,0
-50.03032312211747,46.03408599702943,353.9107055619801,0
8.109253032860513,20.415889096427808,275.5709748485077,1
-54.442567737563735,47.87832581950291,460.71235194828336,0
